id;title;address;zip;type;icon;color;costs;lat;lng;priority
04G01;Eichendorff-Grundschule;Goethestr. 19;10625;Grundschule;fa-building-o;blue;4660000;52.50921;13.31305;Priorität 2 oder 3
04S07;Comenius-Schule;Gieselerstr. 4;10713;Grundschule;fa-building-o;red;11020000;52.48869;13.3181;Priorität 2 oder 3
03G17;Grundschule am Weißen See;Amalienstr. 6;13086;Grundschule;fa-building-o;orange;8790000;52.555294;13.457004;Höchste Priorität
04G26;Birger-Forell-Grundschule;Koblenzer Str. 22-24;10715;Grundschule;fa-building-o;orange;5660000;52.480726;13.321893;Priorität 2 oder 3
08G24;Schule am Teltowkanal (Grundschule);Rungiusstr. 46;12347;Grundschule;fa-building-o;blue;3370000;52.45925;13.44063;unbekannte Priorität
03G28;Grundschule im Hasengrund;Charlottenstr. 19;13156;Grundschule;fa-building-o;green;0;52.59089;13.410577;unbekannte Priorität
06G17;Grundschule am Insulaner;Hanstedter Weg 11-15;12169;Grundschule;fa-building-o;blue;4430000;52.45185;13.34956;unbekannte Priorität
03G18;Picasso-Grundschule;Gounodstr. 71;13088;Grundschule;fa-building-o;blue;3460000;52.547032;13.460359;unbekannte Priorität
02G09;Zille-Grundschule;Boxhagener Str. 46;10245;Grundschule;fa-building-o;blue;1180000;52.50898;13.4653;unbekannte Priorität
03G13;Rudolf-Dörrier-Grundschule;Kastanienallee 59;13158;Grundschule;fa-building-o;blue;4910000;52.59125;13.37612;unbekannte Priorität
07G31;Carl-Sonnenschein-Grundschule;Am Hellespont 4-6;12109;Grundschule;fa-building-o;blue;710000;52.443699;13.408152;unbekannte Priorität
07G15;Fläming-Grundschule;Illstr. 4-6;12161;Grundschule;fa-building-o;orange;7250000;52.46839;13.3329;Höchste Priorität
04Y10;Marie-Curie-Gymnasium;Weimarische Str. 21;10715;Gymnasium;fa-building-o;orange;5050000;52.480119;13.324748;Priorität 2 oder 3
04G07;Ludwig-Cauer-Grundschule;Cauerstr. 36-38;10587;Grundschule;fa-building-o;orange;6920000;52.515043;13.315123;Priorität 2 oder 3
04K03;Robert-Jungk-Schule;Sächsische Str. 58;10707;Integrierte Sekundarschule;fa-building-o;blue;3200000;52.49448;13.31872;unbekannte Priorität
07K07;Johanna-Eck-Schule (Integrierte Sekundarschule);Ringstr. 103-106;12105;Integrierte Sekundarschule;fa-building-o;red;13340000;52.44692;13.36411;Höchste Priorität
04G17;Johann-Peter-Hebel-Grundschule;Emser Str. 50;10719;Grundschule;fa-building-o;orange;5890000;52.49541;13.31942;Priorität 2 oder 3
08G36;Löwenzahn-Schule (Grundschule);Drorystr. 3;12055;Grundschule;fa-building-o;blue;4860000;52.472499;13.448771;unbekannte Priorität
12G04;Till-Eulenspiegel-Grundschule;Humboldtstr. 8-13;13407;Grundschule;fa-building-o;orange;5530000;52.5732;13.3423;Priorität 2 oder 3
01K04;Heinrich-von-Stephan-Schule (Gemeinschaftsschule);Neues Ufer 6;10553;Integrierte Sekundarschule;fa-building-o;orange;6980000;52.524775;13.316714;Priorität 2 oder 3
04Y11;Goethe-Gymnasium;Gasteiner Str. 23;10717;Gymnasium;fa-building-o;orange;7130000;52.48759;13.3225;Priorität 2 oder 3
08G23;Zürich-Schule (Grundschule);Wederstr. 49;12347;Grundschule;fa-building-o;blue;1900000;52.462585;13.439533;unbekannte Priorität
08S01;Adolf-Reichwein-Schule;Sonnenallee 188;12059;"Förderschwerp.""Lernen""";fa-building-o;orange;5350000;52.475733;13.450826;Priorität 2 oder 3
02Y03;Heinrich-Hertz-Oberschule;Rigaer Str. 81-82;10247;Gymnasium;fa-building-o;orange;7780000;52.51695;13.46306;Höchste Priorität
09G30;Kiefholz-Grundschule;Kiefholzstr. 45;12435;Grundschule;fa-building-o;blue;950000;52.48626;13.45609;unbekannte Priorität
07Y07;Eckener-Gymnasium;Kaiserstr. 17-21;12105;Gymnasium;fa-building-o;orange;9540000;52.4451;13.38052;Höchste Priorität
03Y14;Primo-Levi-Gymnasium;Pistoriusstr. 133;13086;Gymnasium;fa-building-o;red;19850000;52.5516;13.45369;Höchste Priorität
08G18;Eduard-Mörike-Schule (Grundschule);Stuttgarter Str. 35-39;12059;Grundschule;fa-building-o;orange;7930000;52.477969;13.450143;Priorität 2 oder 3
03G36;Elisabeth-Christinen-Grundschule;Lindenberger Str. 12;13156;Grundschule;fa-building-o;orange;7650000;52.58294;13.41741;Höchste Priorität
04G04;Joan-Miró-Grundschule;Bleibtreustr. 43;10623;Grundschule;fa-building-o;orange;8030000;52.50357;13.32014;Priorität 2 oder 3
02G10;Modersohn-Grundschule;Niemannstr. 3;10245;Grundschule;fa-building-o;blue;510000;52.50705;13.46024;unbekannte Priorität
03K08;Hagenbeck-Schule;Gustav-Adolf-Str. 60;13086;Integrierte Sekundarschule;fa-building-o;orange;5080000;52.55879;13.44729;Priorität 2 oder 3
03G38;Grundschule im Blumenviertel;Syringenplatz 30;10407;Grundschule;fa-building-o;blue;3720000;52.535141;13.458074;unbekannte Priorität
03K03;Konrad-Duden-Schule (Integrierte Sekundarschule);Rolandstr. 35;13156;Integrierte Sekundarschule;fa-building-o;blue;1880000;52.58183;13.41744;unbekannte Priorität
08G03;Hans-Fallada-Schule (Grundschule);Harzer Str. 73;12059;Grundschule;fa-building-o;orange;7860000;52.483564;13.451851;Priorität 2 oder 3
08S06;Hans-Fallada-Schule;Harzer Str. 73-74;12059;"Förderschwerp.""Lernen""";fa-building-o;green;0;52.483564;13.451851;unbekannte Priorität
07G25;Ludwig-Heck-Grundschule;Königstr. 32;12105;Grundschule;fa-building-o;orange;7430000;52.447125;13.383928;Priorität 2 oder 3
07K10;Friedrich-Bergius-Schule;Perelsplatz 6-9;12159;Integrierte Sekundarschule;fa-building-o;orange;8750000;52.47618;13.33314;Höchste Priorität
04K02;Friedensburg-Schule;Goethestr. 8-9;10623;Integrierte Sekundarschule;fa-building-o;red;12860000;52.50908;13.32082;Priorität 2 oder 3
08G17;Richard-Schule (Grundschule);Richardplatz 14;12055;Grundschule;fa-building-o;blue;3070000;52.47359;13.44439;unbekannte Priorität
07G23;Schätzelberg-Grundschule;Wolfsburger Weg 13-19;12109;Grundschule;fa-building-o;orange;5840000;52.4487;13.40066;Höchste Priorität
02K06;Emanuel-Lasker-Schule;Modersohnstr. 53;10245;Integrierte Sekundarschule;fa-building-o;blue;2220000;52.50277;13.45729;unbekannte Priorität
04Y01;Schiller-Gymnasium;Schillerstr. 125-127;10625;Gymnasium;fa-building-o;red;11340000;52.50993;13.321596;Höchste Priorität
08Y01;Albrecht-Dürer-Gymnasium;Emser Str. 132-137;12051;Gymnasium;fa-building-o;blue;1830000;52.46947;13.43907;unbekannte Priorität
01G40;Möwensee-Grundschule;Afrikanische Str. 123-125;13351;Grundschule;fa-building-o;orange;6620000;52.55575;13.33375;Höchste Priorität
03Y15;Max-Delbrück-Gymnasium;Kuckhoffstr. 2-22;13156;Gymnasium;fa-building-o;orange;8200000;52.583884;13.402118;Höchste Priorität
02G03;Justus-von-Liebig-Grundschule;Liebigstr. 18A;10247;Grundschule;fa-building-o;orange;5430000;52.518699;13.457697;Priorität 2 oder 3
03S08;Panke-Schule;Galenusstr. 64;13187;"Förderschwerp.""Geistige Entwicklung""";fa-building-o;green;0;52.57877;13.41699;unbekannte Priorität
03G22;Grundschule am Wasserturm;Tino-Schwierzina-Str. 66;13089;Grundschule;fa-building-o;green;0;52.56546;13.43664;unbekannte Priorität
08G21;Silberstein-Schule (Grundschule);Silbersteinstr. 42;12051;Grundschule;fa-building-o;blue;3110000;52.466965;13.434906;unbekannte Priorität
03G47;Schule an der Strauchwiese;Mendelstr. 54;13187;Grundschule;fa-building-o;green;0;52.57805;13.41782;unbekannte Priorität
03S09;Schule an der Strauchwiese;Mendelstr. 54;13187;Übrige Förderschwerpunkte;fa-building-o;blue;200000;52.57805;13.41782;unbekannte Priorität
09G01;Bouché-Schule (Grundschule);Bouchestr. 5-10;12435;Grundschule;fa-building-o;blue;3820000;52.49327;13.45252;unbekannte Priorität
04G25;Cecilien-Schule (Grundschule);Nikolsburger Platz 5;10717;Grundschule;fa-building-o;orange;6060000;52.49331;13.32769;Priorität 2 oder 3
04G18;Ernst-Habermann-Grundschule;Prinzregentenstr. 33-34;10715;Grundschule;fa-building-o;blue;1720000;52.48328;13.33269;unbekannte Priorität
12K04;Paul-Löbe-Schule;Lindauer Allee 23-25;13407;Integrierte Sekundarschule;fa-building-o;red;10650000;52.57316;13.35461;Priorität 2 oder 3
08G15;Hermann-Sander-Schule (Grundschule);Mariendorfer Weg 69;12051;Grundschule;fa-building-o;orange;7130000;52.46416;13.43005;Priorität 2 oder 3
07K12;Friedenauer Gemeinschaftsschule;Rubensstr. 63;12157;Integrierte Sekundarschule;fa-building-o;green;0;52.469784;13.344068;unbekannte Priorität
08K09;Röntgen-Schule;Wildenbruchstr. 53;12435;Integrierte Sekundarschule;fa-building-o;orange;8350000;52.488886;13.449558;Priorität 2 oder 3
02Y04;Georg-Friedrich-Händel-Gymnasium;Frankfurter Allee 6A;10247;Gymnasium;fa-building-o;blue;2080000;52.515331;13.455796;unbekannte Priorität
07S01;Prignitz-Schule;Pöppelmannstr. 2;12157;"Förderschwerp.""Lernen""";fa-building-o;orange;7540000;52.46884;13.34519;Priorität 2 oder 3
02G02;Hausburg-Grundschule;Hausburgstr. 20;10249;Grundschule;fa-building-o;orange;6600000;52.524208;13.454324;Höchste Priorität
07G07;Lindenhof-Grundschule;Reglinstr. 29;12105;Grundschule;fa-building-o;blue;3200000;52.45809;13.36325;unbekannte Priorität
07G22;Paul-Klee-Grundschule;Konradinstr. 15-17;12105;Grundschule;fa-building-o;orange;8260000;52.454;13.37538;Höchste Priorität
08G12;Peter-Petersen-Schule (Grundschule);Jonasstr. 15;12053;Grundschule;fa-building-o;blue;1880000;52.47189;13.43548;unbekannte Priorität
08G14;Konrad-Agahd-Schule (Grundschule);Thomasstr. 39;12053;Grundschule;fa-building-o;blue;2120000;52.4725;13.43556;unbekannte Priorität
12G05;Kolumbus-Grundschule;Büchsenweg 23A;13409;Grundschule;fa-building-o;blue;4870000;52.57569;13.36622;unbekannte Priorität
03K04;Gustave-Eiffel-Schule;Hanns-Eisler-Str. 78-80;10409;Integrierte Sekundarschule;fa-building-o;orange;7020000;52.540662;13.44844;Höchste Priorität
07G06;Sternberg-Grundschule;Mettestr. 8;10825;Grundschule;fa-building-o;blue;2300000;52.48047;13.33924;unbekannte Priorität
07Y02;Rückert-Gymnasium;Mettestr. 8;10825;Gymnasium;fa-building-o;red;18070000;52.48047;13.33924;Höchste Priorität
03G32;Grundschule an den Buchen;Wilhelm-Wolff-Str. 19;13156;Grundschule;fa-building-o;blue;3000000;52.579207;13.394536;unbekannte Priorität
03G34;Mendel-Grundschule;Stiftsweg 3;13187;Grundschule;fa-building-o;blue;3820000;52.573478;13.416325;unbekannte Priorität
03K05;Heinz-Brandt-Schule;Langhansstr. 120;13086;Integrierte Sekundarschule;fa-building-o;blue;4720000;52.551192;13.441808;unbekannte Priorität
12Y01;Friedrich-Engels-Gymnasium;Emmentaler Str. 67;13407;Gymnasium;fa-building-o;red;12690000;52.56959;13.35743;Höchste Priorität
01Y08;Lessing-Gymnasium;Schöningstr. 17;13349;Gymnasium;fa-building-o;orange;9630000;52.55734;13.34371;Höchste Priorität
03S07;Schule an der Heide;Hermann-Hesse-Str. 48-52;13156;"Förderschwerp.""Lernen""";fa-building-o;blue;1090000;52.578097;13.394472;unbekannte Priorität
03G12;Paul-Lincke-Grundschule;Pieskower Weg 39;10409;Grundschule;fa-building-o;blue;1350000;52.54129;13.44553;unbekannte Priorität
02K07;Georg-Weerth-Schule;Eckertstr. 16;10249;Integrierte Sekundarschule;fa-building-o;blue;4850000;52.518996;13.450401;unbekannte Priorität
08G05;Elbe-Schule (Grundschule);Elbestr. 11;12045;Grundschule;fa-building-o;green;0;52.48442;13.44062;unbekannte Priorität
08G09;Regenbogen-Schule (Grundschule);Morusstr. 32;12053;Grundschule;fa-building-o;orange;5360000;52.47578;13.43333;Priorität 2 oder 3
07S04;Marianne-Cohn-Schule;Holzmannstr. 7;12099;"Förderschwerp.""Geistige Entwicklung""";fa-building-o;orange;5770000;52.46433;13.41815;Höchste Priorität
03Y17;17. Schule (Gymnasium);Conrad-Blenkle-Str. 34;10407;Gymnasium;fa-building-o;green;0;52.534329;13.447008;unbekannte Priorität
07G20;Maria-Montessori-Grundschule;Friedrich-Wilhelm-Str. 72-74;12103;Grundschule;fa-building-o;blue;4870000;52.45817;13.38069;unbekannte Priorität
03G01;Schule am Hamburger Platz (Grundschule);Gustav-Adolf-Str. 21;13086;Grundschule;fa-building-o;blue;3470000;52.55381;13.43681;unbekannte Priorität
01G18;Carl-Bolle-Grundschule;Waldenserstr. 20-21;10551;Grundschule;fa-building-o;orange;9950000;52.528894;13.331807;Höchste Priorität
01K08;Schule am Schillerpark (Integrierte Sekundarschule);Ofener Str. 6;13349;Integrierte Sekundarschule;fa-building-o;orange;9960000;52.55628;13.3457;Höchste Priorität
02S01;Schule am Friedrichshain;Lasdehner Str. 19;10243;Integrierte Sekundarschule;fa-building-o;blue;1190000;52.51449;13.4491;unbekannte Priorität
02G07;Ludwig-Hoffmann-Grundschule;Lasdehner Str. 21-23;10243;Grundschule;fa-building-o;blue;1710000;52.514357;13.448886;unbekannte Priorität
02G23;Fichtelgebirge-Grundschule;Görlitzer Ufer 2;10997;Grundschule;fa-building-o;orange;6580000;52.49575;13.44495;Höchste Priorität
01G47;Miriam-Makeba-Grundschule;Zinzendorfstr. 15-16;10555;Grundschule;fa-building-o;orange;7250000;52.52232;13.331446;Höchste Priorität
01G42;Anna-Lindh-Schule (Grundschule);Guineastr. 17-18;13351;Grundschule;fa-building-o;red;10860000;52.550375;13.341886;Priorität 2 oder 3
12Y02;Europäisches Gymnasium Bertha-von-Suttner;Reginhardstr. 172;13409;Gymnasium;fa-building-o;red;10740000;52.57145;13.36873;Priorität 2 oder 3
08K10;Zuckmayer-Schule;Kopfstr. 55;12053;Integrierte Sekundarschule;fa-building-o;orange;8710000;52.4761;13.43129;Priorität 2 oder 3
12K05;Gustav-Freytag-Schule (Integrierte Sekundarschule);Breitkopfstr. 66-80;13409;Integrierte Sekundarschule;fa-building-o;orange;7980000;52.56976;13.36575;Höchste Priorität
07Y06;Askanisches Gymnasium;Kaiserin-Augusta-Str. 19-20;12103;Gymnasium;fa-building-o;red;12850000;52.45992;13.37992;Höchste Priorität
08Y04;Ernst-Abbe-Gymnasium;Sonnenallee 79;12045;Gymnasium;fa-building-o;blue;680000;52.48349;13.43711;unbekannte Priorität
03Y10;Rosa-Luxemburg-Gymnasium;Kissingenstr. 12;13189;Gymnasium;fa-building-o;green;0;52.56669;13.41948;unbekannte Priorität
03K07;Tesla-Schule (Gemeinschaftsschule);Rudi-Arndt-Str. 18;10407;Integrierte Sekundarschule;fa-building-o;orange;9900000;52.529086;13.446061;Höchste Priorität
03G39;Grundschule Wolkenstein;Neumannstr. 65;13189;Grundschule;fa-building-o;blue;2010000;52.56527;13.42024;unbekannte Priorität
